ID,Positive,Negative,Tweet
1345385150968778752,,,ทำไมกุต้องเกิดที่ประเทศนี้ รัฐบาลแบบนี้อีเวร
1345385141326135296,,,นอยด์อะ ชีวิตนิสิตฝึกสอนที่ห่วยเเตกมาก ฝึกสอน ร.ร. สาธิตเเห่งหนึ่ง ที่โรงเรียนพร้อม อาจารย์พร้อม นักเรียนพร้อมเพราะเเต่ละคนบ้านรวย เรียนออนไลน์ไม่ใช่ปัญหา เเล้วนิสิตฝึกสอนที่ยังไม่มีเงินเดือนแบบชั้นละ ไม่พร้อมไง ร.ร. ลืมนึกถึงนิสิตรึป่าว อยากร้องไห้ อยากให้โลกเเตก
1345385075987206145,,,ล็อกโควิด ห้างร้านค้าปลีกศูนย์การค้า ปิดบริการ . น.เริ่ม ม.ค.นี้
1345384992726138882,,,อยากให้รัฐ ออกกฎหมาย สตาฟอายุ ช่วงปี ให้อายุคงที่เหมือนเมื่อปี ประชาชนจะได้รู้สึกดีขึ้นมาบ้างครับ
1345384945225613316,,,จะไม่ให้เลื่อนได้ไงวะ กูเรียนมธ.ศูนย์ลำปางยังไม่รู้จะได้เรียนออนไลน์มั้ยเลยอิหนังหมา ค่าเทอมก็แพงแทบขายไต สวัสดิการไม่มีเหี้ยไรสักอย่าง
1345384838791004162,,,หลังจากเห็นภาพนี้แล้วยืนยันเลยว่า ประยุทธ์นี่โง่จริงๆ สงสารคนไทยที่ต้องทุกข์ทนกับนายกโง่ๆ อย่างประยุทธ์มานานมากกว่า ปีแล้ว
1345384680883802113,,,ทำไมยังไม่ล็อกดาวน์ การประกาศเคอร์ฟิวหรือล็อกดาวน์ กลายเป็นบังคับใช้กับคนดี ขณะที่การบังคับใช้กฏหมาย หรือยาแรง ส่งผลกระทบต่อเศรษฐกิจมากมาย ครั้งนี้ เจ็บที่ไหนใช้ยาที่นั้น สำคัญคือ ตัวเรา ที่จะต่อสู้กับศึกโควิดรอบใหม่ นพ.ทวีศิลป์ วิษณุโยธิน
1345384660700782592,,,ไม่ล็อคดาวน์ ที่ประชาชนต้องดูแลกันเอง ขอความร่วมมือ ที่ส่งผลกระทบกับธุรกิจ แต่ไม่มีแม้แต่แผนที่จะช่วยเหลือธุรกิจที่สั่งปิด สุดท้ายโทษประชาชนการ์ดตก เห้อ...
1345384447877681152,,,นายกแม่งเคยอ่านทวิตบ้างมั้ยวะ อยากรู้ อีตู่ผู้ไม่สนเหี้ยอะไร ปชช.
1345384406144352256,,,ฆ่าชั้นเถอะ ขอให้พระเจ้าสวดมนต์ให้ลูกด้วย ขอให้พระเจ้าตากช่วยให้ลูกปลอดภัย อิสัสโควิด วันที่ ลูกขอสารภาพบาปว่าไปเดินตลาด มา อิเหี้ยขอให้ลูกรอดพ้นจากโรคระบาดด้วยเถิด
1345384345314361345,,,เอา อันดับแรกให้อยู่ ที่เหลือจะค่อยๆบรรเทาเอง
1345384141601210370,,,ประเทศอื่นตั้งจุดคัดกรองที่ถนนแบบตรวจ ที่ไทยให้ตำรวจเอาเครื่องวัดอุณหภูมิมาวัดไข้เฉยๆ ทำไมรัฐบาลทำงานเฮงซวยงี้วะ
1345384122475184129,,,อยากให้เลื่อนการเรียนการสอนหรือเลื่อนเปิดเทอมไปก่อนอะค่ะ ไม่อยากให้ฝืนเรียนออนไลน์ทั้งๆที่ยังไม่พร้อม บางสาขาเน้นปฏิบัติเป็นหลักอีก นี่ค่าเทอมก็ยังต้องจ่าย แถมยังเรียนไม่รู้เรื่องอีก
1345384117513330688,,,เด็กเล็กไม่ควรเรียนออนไลน์ค่าาาาา เพราะเด็กเล็กต้องการปฏิสัมพันธ์เวลาเรียน
1345383813422039040,,,บริหารแบบไม่นึกถึงอนาคตเป็นไงล่ะถังแตก อนุมัติงบไปในเรื่องที่ไม่จำเป็น ไม่มีหลักในการบริหารหารเลย ในระหว่างที่ประเทศอื่นเริ่มดีขึ้น ไทยกลับกลายเป็นแย่ลง งบซื้อวัคซีนยังแทบไม่ได้ ห่วยโคตรห่วย
1345383810444140547,,,รอดูนโยบายดีๆ พักหนี้แต่ไม่พักดอกเบี้ย ของเหล่าธนาคาร ช่วยได้มากจ้ะ
1345383810196590592,,,เส้นทางทรหดมาก ใครไม่มีเลือดพระเจ้าตาก ไม่ขอเสาหลักเมือง เป็น เสาหลัก พิฆาต
1345383797244628993,,,ทีมตกงานตั้งแต่ต้นปีที่แล้ว ทุกวันนี้หางานก็ยาก ทุกวันนี่ทำ ประทังชีวิต ผ่อนบ้าน ผ่อนรถ ปิดอีกคือบ้าน รถ จะไม่มีละนะ ไม่มีทั้ง แล้วก็ไม่มีทั้ง แหละ
1345383699945148416,,,ปิดตลาด ปิดร้านอาหาร ปิดบลาๆ ไม่ปิดห้าง สุดท้ายโควิดค่อยๆคืบคลานเข้าไปในห้าง มีข่าวทล.คนติดไปเดินห้างเพิ่มเรื่อยๆ สงสัยต้องรอให้พนง.ในห้างติดสักครึ่งหนึ่งถึงจะปิดได้
1345383274596552709,,,หาคนคุยแก้เหงาสักคนสิครับ มาเลยครับ
1345383269911592961,,,แอปไทยชนะกับรัฐบาล อะไรไร้สาระกว่ากัน ตอบ ทั้งคู่
1345383233643397120,,,ตกลงยังเดินทางข้ามจังหวัดได้ไหมตอนนี้
1345383008501604352,,,ท้อเลย รอบนี้ ไม่เหลืออะไรแล้วจ้า
1345382994962354181,,,และอีโรคเปรตๆนี่ต้องมาเกิดในยุคสมัยที่รัฐบาลทำเหี้ยอะไรไม่ได้เลย
1345382777651298306,,,ออกไปข้างนอกทุกครั้ง เห็นคนใส่แมสแต่ปิดแค่ปากไม่ปิดถึงจมูก แบบนี้มันช่วยได้จริงดิ เห็นแล้วคือแบบท้อมากเหนื่อยไปหมดเหนื่อยที่ต้องพยายามป้องกันแทบตายแต่คนบางกลุ่มไม่ได้ตระหนักเลย
1345382761872310275,,,เอาดีๆ ก็แทบไม่เคยเห็นหนังโรคระบาดที่ไหน เขารอด เพราะว่าขังตัวเองอยู่แต่บ้านอ่ะ คือยังไงก็ต้องดิ้นรนอ่ะ ไม่ตายเพราะโรคก็ต้องอดตาย แล้วเหมือนรัฐบาลชุดนี้อยากให้เป็นแบบนั้น
1345382714698960896,,,ตัวมึงอะ ควรทบทวนมากกว่า อห. อีบัตรเขย่งงง
1345382701096845315,,,วันนี้ไปร้านอาหารย่านอนุเสาวรีย์ มีคนไม่ใส่แมสเยอะมาก และป้องกันหละหลวมมาก ดูเหมือนทุกคนคิดว่ามันคงไม่ติด คงไม่โชคร้ายมาถึงเราหรอก อะไรประมาณนี้ ร้านค้าทุกแห่งเริ่มปิดใจกลัวอดตายมากกว่าตายโควิด ป้าเตี๋ยวเรืออนุสาวรีย์ก็ไม่ใส่ บ่นกัวปิดร้านห่วงอดตายมากกว่าตายด้วย
1345382442950033409,,,เพิ่งรู้เดอะมอลล์งามมี บุญตงกี่ จบโควิดจะแวะไปกินนะคะ
1345381864903610371,,,ให้กุปิดร้าน แล้วกุจะเอาไรแดก ลูกน้องกุหลายชีวิต เขาจะอยู่ยังไง ไอ้นายกเหี้ย บัดซบ
1345381856850497536,,,ต้องเเข็งเเรง ต้องไม่เป็นอะไร ต้องดูเเลตัวเอง ค่าตรวจโควิดโคตรเเพง
1345381742161526784,,,ขอเงินประกันสังคมคืนได้ไหมอ่ะ อยากเอาไปเป็นค่าตรวจโควิด อ่าค่ะ หรือวัคซีน
1345381521767636993,,,ยกให้เลย แทนใจทุกคนที่ได้รับผลกระทบ เชื่อว่าทุกคนก็กลัว ไม่อยากออกไปไหน แต่ก็มีภาระที่ต้องรับผิดชอบ
1345381329131556865,,,ไม่มีทาง ทำให้ถูกใจได้ทุกคน
1345381226111062018,,,สถานการณ์แบบนี้ ควรเลิกบังคับฝึกงานด้วยนะเอาจริง ตอนนี้คนจะสมัครก็ยาก คนรับก็ไม่อยากรับ
1345381155428728834,,,มีร่วมลงชื่อยกเลิกการสอนออนไลน์มั้ยคะ เปลี่ยนเป็นเลื่อนเปิดเทอมก็ได้ นิสิตไม่ได้ความรู้ ปกติจารก็ไม่ได้สอนดีแล้วยิ่งออนไลน์คือไม่รู้เรื่องเลย รู้สึกเปลืองเงินค่าเทอมค่ะ
1345380915489325056,,,หวยยี่กี ออกทุก นาที มารวยกัน เล่นได้ ชม. สมัครฟรีไม่เสียค่าใช้จ่าย ซื้อเลขได้ที่ &;&;&;
1345380711717457921,,,สั่งนู้นนี่นั่น แต่อห. ไม่มีเหี้ยอะไรมารองรับความเป็นอยู่เลย ทุกคนมีหนี้ต้องหาแดก ไม่ได้อยู่บ้านพักฟรี น้ำไฟฟรีนะเว้ย
1345380698635452416,,,จ่ายภาษีแทบตาย สุดท้ายทำฟันฟรีปีครั้ง จ่ายไป รัฐบาลคงจัดฟอร์มาลีนให้กูแทนวัคซีน วัคซีนมาถึงกูคือเป็นปุ๋ยไปแล้ว
1345380478040170496,,,จริง ไม่งั้นคนเราก็ต้องออกมาทำมาหากินอยู่ดี ไม่ได้รวยเหมือนเจ้าสัวที่พวกมึงอุ้มชูนี่ แม่งดู คนติดเชื้อ กุยังไม่เห็นใครเข้า เลยนะ เหอะ
1345380456414367744,,,สอบถามได้ไหมคะ ว่าชลบุรีจะปิดเมืองวันไหนคะ เราจองตั๋วกลับวันที่ มกราคมนี้ค่ะ จะเข้าเมืองได้มั้ยย
1345380332321689603,,,รบต้องให้ปชชทุกคนในปท ตรวจโควิดให้หมด จะได้กั้นเขต กักตัวได้ชัดเจน มันจะได้มีพื้นที่ปลอดภัยให้กลุ่มที่ยังไม่ติดเชื้อได้ทำงานขับเคลื่อนเศรษฐกิจ และเงินที่จะกู้มา หรืองบปี ที่กำลังจะใช้ ต้องเอามาใช้กับ การระดมตรวจเชื้อ ซื้อวัคซีน และชดเชยรายได้เท่านั้น
1345380234237906947,,,สลิ่มกลับใจหรือไม่กลับใจไม่รู้ แต่คำพูดคือตัวแทนหมู่บ้านมาก ฟังหมอทวีหนี้สินพูดวันนี้เหมือนอยากจะให้ปิดทุกกิจการ เจ็บแต่จบอีกแล้ว แต่รอบนี้ตายแล้วบางทีเงินทำศพก็ไม่มีแล้วโว้ย มาโทษแต่ประชาชนการ์ดตก แต่ไม่โทษบ่อนและพวกพาแรงงานต่างด้าวเข้ามาเลย ทุเรศมาก
1345380067627552769,,,เหยยย เอาจริง ใครพร้อมหยุด แต่กูไม่พร้อมหยุดนะ ต้องการทำงาน ต่องการหาเงิน กะอีแค่ให้ บ. เหมือนครั้งที่แล้ว หรือพักชำระหนี้อะ มันไม่พอ
1345380063890399233,,,นายกอดีต คนทำมาหากินที่ไปไม่รอด ให้มองหาสิ่งที่ดีกว่า เพราะโลกกำลังเปลี่ยน นายกปัจจุบัน ทบทวนตัวเองว่าจะทำยังไงต่อไปในอนาคตที่ไม่รู้ว่า ต้องเผชิญความยากลำบากไปถึงเมื่อไหร่ ความหมายก็คล้าย ๆ กันนะ แต่ฟังแล้ว ได้พลังบวก กับ ลบ คนละขั้ว
1345380002217357313,,,เอาจริง ด่านตรวจโควิด ถ.พระราม เป็น ใน จุด ที่ กทม.+ ตร. ตั้งด่าน ถ.พระราม เป็นปราการหน้า เพราะมีรอยต่อกับ
1345379994235670531,,,มาตราการปิดนู่นปิดนี่ แต่ไม่ตั้งตรวจผู้ติดเชื้อ อิรัฐบาลส้นตีนนนนนน
1345379957619343362,,,ม.อยู่กลางกมทเเต่ไม่มีคำสั่งปิด.....
1345379869333438465,,,มีใครติดโควิทจากงานบิ๊กเม้าท์เท่น ที่โดนสั่งปิดบ้างครับ มีไหมครับ
1345379825486237697,,,จะตายเมื่อไหร่เอ่ย ติดเยอะขนาดนี่
1345379789201293313,,,หลังจากล็อกดาวน์ ถ้ารถเข็นที่ไหนใช้มือเปล่าจับอาหารอีก กรุไม่ซื้อจริงๆนะบอกก่อน ใส่หน้ากากด้วย จะผ้าจะอนามัยก็ช่างขอให้ใส่ กรุพยายามอุดหนุนอาหารระดับล่าง ก็ช่วยเซฟพวกกรุด้วย ไม่งั้นกรุก็ต้องหันไปซื้ออินายทุนอีก ปลอดภัยหรือเปล่ายังไม่รู้เหมือนกัน แต่ก็เซฟกว่า
1345379562603986946,,,เราต้องรอด เปิดศักราชใหม่ก็ฝ่าฟัน สู้ฟัดกันตั้งแต่ต้นปี พังไปเท่าไหร่ถึงจะพอ โควิดตัวร้ายกับผนงรจตกม
1345379262971301889,,,ห้ะ แบบนี้ก็ได้หรอวะ กูงอง
1345379124886396928,,,อยากทุกคน เพิ่มเป็นเพื่อนกับ เค้าจะบอกว่าใกล้ๆเรามันมีคนติดรึยัง
1345379121262546944,,,คือทุกคนคะ ถ้าเดินทางนนทบุรีมาสมุทรปราการต้องกักตัวมั้ยคะ ใครสามารถตอบได้บ้าง
1345379087037054979,,,ค้นพบแล้วววววว รายแรกที่ไป
1345378999216685062,,,มีพื้นที่ไหนบ้างที่เหลือที่ยืน
1345378828927946752,,,วันนี้ส่งของไป บ้านค้าา คริสปี้ช็อก+ละลายสิว สนใจสั่งซื้อทักโล้ย
1345378828214960129,,,ประยุทธ์ นี้ไม่ควรเป็นนายกประเทศไหนเลย แม้แต่เป็นผัว เป็นพ่อ เป็นทหาร ก็ไม่ควร ยิ่งตอนนี้แค่เป็น คน ยังเป็นไม่ได้แก้ไขปัญหาไม่ได้สักอย่าง แต่เสือกบอกทำทุกอย่าง ถ้าปชชรอดเหตุการณ์นี้ไปได้ บอกตามตรงนะ นอกจากมึงตายเท่านั้นที่มึงจะไปได้ เยอรมันพ่อมึงก็กลับไม่ได้ด้วย
1345378739467636737,,,ถ้าระบาดอีกรอบ ก็เรียก ระลอกใหม่ใหม่ ไม่งั้นก็ ระลอกใหม่ล่าสุด
1345378669456281600,,,เด็กที่เรียนจบในปีนี้ ต้องเจอทั้ง น้ำท่วม เศรษฐกิจไม่ดี โรคภัยไข้เจ็บ เรียนจบมาก็หางานทำยากฉิบหาย บอกครอบครัวรออีกนิดนะ อีกไม่นานจะเอาความสำเร็จไปฝาก
1345378591089983488,,,เเล้วจะเรียนจบภายในปีมั้ยเนี้ยะ ปิดโควิดบ่อยเกิน
1345378565244653569,,,การยิงวัดไข้โควิด นี่คิดว่ามันไม่ได้ช่วยอะ อย่างเคสเป็นโควิดแล้วไปเลือกตั้งคือที่เลือกตั้งมีจุดคัดกรองไง แต่ทำไมถึงไม่เห็นรู้เลยว่าติด บางทีกลับทำให้เราใกล้ชิดกันมากขึ้นด้วยซ้ำ
1345378370683428865,,,ประเด็นคือ โควิด ป่วยแล้วลงปอด คนอ้วน มีเบาหวานคืออันตรายสุดๆ
1345378095461588992,,,ช้อป ใส่รหัสลด ลดเพิ่มให้อีก ช้อปเลย
1345378085323980805,,,เริ่มสงสัยที่เคยได่ยินมาตั้งแต่เด็กที่ว่าประเทศไทยน่าอยู่ที่สุดเริ่มไม่จริง ตั้งแต่เด็กถูกปลูกฝังอะไรมารู้สึกว่าโลกนั้นแคบมากตอนนั้น
1345377800950190080,,,เอาจริงๆนะโควิดไม่น่ากลัวเลยถ้านายกไม่ชื่อประยุทธ์
1345377738559877125,,,เสียงคนใน กทม. อยากให้มีการ กันบ้างมั้ยคะ
1345377736882225154,,,หมดหวังประเทศนี้เเล้วจริงๆ
1345377670603788289,,,มาตรการเข้มข้น เพราะมันมาถึงหน้าบ้านคุณแล้วไง ให้เชื่อมั่นรัฐบาลไทย เพื่อนคนใต้หวันถามว่าคุณรอดมาได้ไงรอบแรก ปชช กาดอย่าตก ฉันหาเองทั้งหมด เลิกหวังรัฐบาลไทย ชายแดนหลายพันกิโลใครจะคุมหมด งั้นก็เลิกเบิกงบ ซื้อหมามาผูกชายแดนแทน
1345377670079549441,,,รู้สึกเหมือนมีกูคนเดียวที่กลัวโควิด คนอื่นออกบ้านปกติเกิ๊น
1345377574625574913,,,ขอบคุณมากๆที่เปิดเผย ดีๆแบบนี้ หน้าที่ต่อคือตรวจแล้วล่ะ เราใกล้ชิดกันมากเหลือเกิน คุณโควิด
1345377570565419008,,,ว้าววว น่าทานมากๆๆเลย ใครอยู่แถวรามคำแหง บางกะปิ เสรีไทย คลองตัน สั่งออนไลน์มาทานกันได้นะคะ
1345377556971749376,,,รับรู้เรื่องข่าวสารบ้านเมือง เรื่องโควิดไม่ไหมแล้ว เครียด
1345377521978769412,,,เมิงๆอยู่บ้านต้องใส่หน้ากากนะ สัส มาถึงจุดที่คนในบ้านใว้ใจไม่ได้
1345377430010093569,,,ไม่เรียกหมอ แต่เรียกขี้ข้านักการเมืองแทนแล้วกัน
1345377378583732224,,,ใครเป็นโควิดแล้วหาย มันก็หายได้แหละ แต่ปอดมันจะไม่แข็งแรงปกติแล้วไง กูควรโมโหใครดี
1345377219305066497,,,คุณพระ นี้หรือเมืองพุทธ ไทยชนะยังมิอาจส่งข้อความเตือนประชาชนได้เลย แต่ ทำได้ ได้รับสดๆร้อน ณ ประเทศที่เจ้าที่รัฐไม่รู้ว่ามีบ่อน และมีคนจริตว่าเป็นเมืองของคนดี
1345377190184030208,,,ขอพื้นที่ปรึกษาหน่อยค่ะ วันที่ ได้ไปพบกับกลุ่มเสี่ยงมา ตอนนั้นเขายังไม่รู้ตัวว่าเขาเป็นกลุ่มเสี่ยง แล้ววันที่ เราเริ่มไอ เจ็บคอ มีเสมหะ แต่ว่าไม่มีไข้ วันที่ เขาพึ่งรู้ตัวและไปตรวจ แต่ผลยังไม่ออก พอเรารู้ก็เลยกลัวไม่กล้าออกไปไหน
1345377107426246663,,,ปูพรมตรวจเถอะ ตั้งด่านตรวจก็ไม่ช่วยหรอก ยังอยากไปทำงานนะ อย่าให้เปลืองภาษีไปกว่านี้เลย
1345376960877273089,,,ร้าบาน ช่วยไปสั่งแบงค์หยุดต้นหยุดดอกเบี้ยสักสามเดือนทุกรณีได้ไหม จะได้ไม่ต้องออกจากบ้านหาค่าผ่อนบ้านผ่อนรถกัน สั่งแบงค์ให้หน่อยทำได้ไหมหละ
1345376894502375424,,,กูติดรึยัง ระแวงไปหมดเเล้วเด้อ
1345376726835052544,,,ส่วนตัวนี่คิดว่า การติดโควิดไม่น่ากลัวเท่าการที่คนรอบตัวมีทัศนคติลบนะ เพราะถ้าเราติด เราก็เครียดอยู่แล้ว พยายามกักตัว กลัวสุดๆว่าจะไปแพร่เชื้อคนอื่น แล้วถ้าต้องมาเจอคนที่เอาแต่ด่าว่าทำไมไม่ระวังไปนู้นนี่ เอ้าจะรู้มั้ยว่ากูติด กูก็เซฟตัวเองตลอด คนเราต้องทำหามาแดกค่ะ
1345376682643918851,,,คิดมานานละ ปล่อยโควิด สลายม็อบชัว
1345376569573789698,,,งานบางงานมันหอบมาทำที่บ้านไม่ได้ไง
1345376549537603584,,,แล้วจะต้องไปทำงาน โดยรถสาธารณะ หลอนเหมือนกันนะ จิตตกจริงๆ
1345376416678907904,,,เจ็บป่วย ย่อมมมีใช้จ่ายในการรักษาที่ไม่สามารถควบคุมยอดเงินค่ารักษาจากโรงพยาบาลได้ ให้ชับไลฟ์ช่วยจ่ายค่ารักษาให้นะคะ &;&; และให้ชับไลฟ์ให้เงินชดเชยรายได้ให้คุณ เมื่อนอนแอดมิทที่รพ. หรือ นอนพักรักษาตัวที่บ้าน &;&;
1345376408193830913,,,ดูแต่ละสิ่งที่อิตู่พูด มีแต่โทษคนอื่น มีซักครั้งมั้ยที่มันจะขอโทษประชาชนในสิ่งที่ มาตรการหละหลวม ตั้งแต่แข่งมวยที่สวนลุมยันกุ้งที่สมุทรสาคร ถ้าแมทธิวไม่ไปตรวจ ถ้าเจ้าของไม่ตรวจ จะได้รู้มั้ยว่าเชื้อตอนนี้มันไปแทบทั้งประเทศแล้ว
1345376212953092097,,,หุ้น นี่อนาคตไม่น่าดีมั้ยครับ ดูไทม์ไลน์คนติด
1345375890268569601,,,ถ้าทักษิณอยู่เจ้าสัวจะได้กินเหรออ ตอนแรกไม่คิดหรอกนะ
1345375876100153345,,,ไม่ใช่แค่ต้อง หรอก ต้อง รัฐบาล ประยุทธ์ ด้วย
1345375163395657729,,,กูทำงานบริษัทเอกชนอยากขอร้องให้มีการพิจารณาให้เลื่อนวันเปิดงานเป็นวันที่ได้มั้ย เพราะช่วงปีใหม่ พนง กลับบ้านต่างจังหวัดมีบางคนไปพื้นที่เสี่ยงอยากให้กักตัวเอง วันก่อน ตอนนี้จิตตกไปหมดแล้ว#โควิดกรุงเทพ
1345375160879050753,,,รอบนี่น่ะ ถ้าผู้ติดเชื้อต่ำกว่า สัก ก็เปิดทุกอย่างเถอะ อยู่กับมันไป
1345375109842780160,,,มึงๆ กูจ่ายค่าเทอมของเทอมนี้แล้ว แต่ต้องเรียนออนไลน์ โรงเรียนจะคืนค่าเทอมให้กูปะ
1345375004372811777,,,ยังสามารถเดินทางข้ามจังหวัดได้ไหมคะ
1345374991055949824,,,ปีใหม่นี้มีแต่คนคิดถึงพ่อทักกี้ ผมนี้ยิ้มกรุ้มกริ่ม ชะดะ บ่อมมาเดย จิมจิม
1345374647194304513,,,เอาจริงตอนเรียนก่อนรัฐบาลชุดนี้เข้ามาเงินไม่ติดขัดจนรัฐบาลชุดนี้เข้ามาตอนนี้กูได้ทำงานมีเงินของตัวเองแม่งก็ไม่พอติดแล้วติดอีกกูจะบ้าตาย
1345374608917106688,,,เดี๋ยวได้ตายห่ากันหมดจริงๆ หมดหวังกับประเทศเหี้ยนี่ วัคซีนก็ไม่มี ตรวจฟรีก็ไม่ได้
1345374565980012545,,,ไม่กล้าคิดถึงวัคซีนฟรีหรอกนะ ดูจะไกลเกินเอื้อม เอาแค่ป้องกัน ตรวจคัดกรอง ควบคุมเชื้อ ยังดูไร้ระบบใดๆให้มั่นใจได้เลย ท้อกับ
1345374484090376192,,,ดักดาน ไม่เคยขอโทษมีแต่โทษโน่นโทษนี่ เฮงซวย เซลล์
1345374340464840704,,,ล็อคดาวน์รอบที่แล้ว ทุกคนยังตั้งตัวไม่ทัน ล็อคดาวน์รอบนี้ อย่างน้อยขอรัฐบาลเยียวยาด้วยการแจกข้าวสารให้ประชาชนก็ยังดี อย่าให้ใครต้องอดอยาก ในประเทศที่เป็นผู้ส่งออกข้าวเลยครับ
1345374335343579136,,,เห้ยมึงทำไมคนติดเชื้อไม่มีไทม์ไลน์เข้า บ้างเลยหรอ งง ป่ะ
1345374275327332352,,,ปิดแบบนี้ คนไม่กล้าใช้เงิน ถึงสถานที่เราทำมาหากินอยู่ยังไม่ปิด แต่เงียบแบบขาดทุน เยียวยาเราเดือนละ ยังไม่พอค่าใช้จ่ายเลย เพิ่งจะเริ่มเคลียร์หนี้สินจากครั้งที่แล้ว ครั้งนี้คือกูตายแน่ๆ กูจะร้องไห้ แม่ง
1345374147547860997,,,อย่าพึ่งเลื่อนผ่านนะคะ ใครเห็นทวิตนี้ฝากรีให้หน่อยนะคะ ทางบ้านเรากำลังจะโดนตัดน้ำตัดไฟค่ะ เราไม่เหลืออะไรแล้วค่ะ ต้องหาเงินจ่ายภายในวันนี้ค่ะ เพราะจะโดนยกหม้อแล้วค่ะ รับทำงานการบ้านทุกชนิดเลยนะคะหน่อยนะคะ เราไม่เหลืออะไรแล้วจริงๆค่ะ
1345374118611308547,,,ถ้ามึงเป็นคนรึงที่กาลุงดป็นนายก สภาพที่ประเทศเป็นตอนนี้แล้วมึงได้รับผลกระทบ มึงเลือกเองค่ะ
1345374039058092034,,,ใช่ พร้อม เอาซิ เอาอย่างพี่แทคว่าซิ
1345373696752373766,,,ชีพธรรม คำวิเศษณ์ โควิดนนทบุรี เซ็นทรัลเวสเกต บางใหญ่ เงียบเหงา หลังเจอคำสั่งจังหวัดนนทบุรี เสาร์ มกราคม
1345373615747788800,,,ก่อนที่จะให้คนไทยทบทวน มึงทบทวนตัวเองก่อนคนแรกเลยจ้า
1345373487804735490,,,นี่มีคำถามเกิดขึ้นมาในหัวว่า..... เมื่อตอนปี น้ำท่วมใหญ่ เราต้องหยุดเรียนไป เดือน ออกจากบ้านไม่ได้ พ่อแม่ขาดรายได้ เศรษฐกิจตกต่ำ การท่องเที่ยวแยกลง เรายังไม่จำเป็นต้องเรียนออนไลน์เลยอ่ะ แล้วนี้โควิดสถาณการณ์ก็เหมือนกัน แล้วทำไมเราต้องเรียนออนไลน์อ่ะ
1345373443869405185,,,เคยได้ยินคำขอโทษหรือแสดงความรับผิดชอบในฐานะผู้บริหารประเทศต่อประชาชนบ้างไหม สักคำก็ไม่เคย คือยังไงก็โทษนู้นนี่นั่นตลอด...
1345373341859778566,,,มกรา โควิดจองแล้วหนึ่ง กุมภาว่าไง
1345373338760224770,,,สถานการณ์ กรุงเทพฯเป็นไงบ้าง ยังเปิดปิด เดินทาง ปกติไหมครับ
1345373330002432002,,,หลังทำแฮร์สโตรคทันที เคสนี้โจทย์คือเอาธรรมชาติๆ ออกแบบโดยอิงทรงคิ้วเดิมแล้วฝังสีคิ้วทีละเส้นๆเพื่อเพิ่มมิติของคิ้วโดยไม่กันคิ้วออกเพื่อความเป็นธรรมชาติสูงสุด สอบถามเพิ่มเติมที่นี่เลยจ้า
1345373149555163143,,,ถ้าไม่มีโควิทป่านนี้ชีวิตกุไปไกลละ อีหอยเอ้ย
1345372992629456902,,,เมื่อไหร่เราจะมีสิทธิในการตายแบบสงบ
1345372831266213888,,,โควิด ในปี โคมา หวังว่ามาม่าจะเพียงพอ แอะ แอบกักตุนกันชิมิ รสอะไรไหนบอก นะจ้ะ
1345372815453605888,,,เห็นไหมว่ารัฐบาลรุ่นนี้แม่งเหี้ยขนาดไหน
1345372524419301383,,,ผู้มีอำนาจอย่าสองมาตราฐานน่ะ เขาทำประโยชน์ ไม่ได้ก่อการร้าย แสดงความยินดีกับโตโต้และกลุ่ม ด้วยน้า
1345372501086375936,,,&; ตัวใหม่ปี ที่เพิ่งปล่อยมาปลายปีครับ ขวดทรงใหม่ด้วยเช่นกัน
1345372431901315073,,,กูเกลียดลูปเน้โว้ยยย ปีที่แล้วก็เสียเวลากับโรคบ้านี่ไปเป็นสองสามเดือน ตอนนี้วนกลับมาแบบเดิมอีกแล้ว เสียเวลาชีวิตชิบหาย
1345372400444088324,,,แค่อ่านก็รู้สึกมีกำลังใจอ่ะ ไม่เหมือนอิลุงปากหมา
1345372335985967106,,,ปิดโรงเรียน แล้วมหาลัยปิดไหม
1345372258634633216,,,#นนทบุรี หญิง ปี อ.บางบัวทอง ติด
1345372189588029443,,,เวลาวิเคราะห์นโยบายสาธารณะ มันไม่ได้มีแค่ได้เสีย มันมีผลกระทบกับคนหลายคน หลายกลุ่ม จึงอยากให้นึกถึงว่าทุกนโยบาย ใครได้ก่อนเสียก่อน ใครได้เสียมากกว่า แล้วรัฐได้ผลประโยชน์อะไรจากนโยบายนั้น และชดเชยต่อผู้ที่เสียอย่างไร ... มองนโยบายรับมือ
1345372135720538112,,,พวกที่ชอบไปบ่อนหรือโกดัง แล้ว
1345372001230176256,,,ภูเก็ตติดเเต่สีเหลือง พังงายังไม่ติดแต่สีส้ม งง
1345371937610973184,,,ช่วยกัน พวก สลิ่มที่ใช้แท็กนี้กันหน่อยค่ะ ทุกคน จะอ่านข่าว มาพิมพ์อะไรไม่เกี่ยวกับแท็กเลย รำคาญมาก
1345371894988431360,,,เงินยังไม่มีจะแดก แล้วจะเงินที่ไหนไปจ่ายค่าตรวจโควิดว่ะนะ ค่าตรวจก็ไม่ใช่ร้อยสองร้อยไง
1345371720710901762,,,เดินดมนี่นั่นทั้งวันเหม็นอยุ่ยังไม่ติด
1345371713412821000,,,กลัวจะไม่มีคำว่า เจ็บแต่จบ นะสิครับ เจ็บนะเจ็บแน่ แต่โรคนี้กลัวจะไม่จบ และจะอยู่กำเราไปอีกหลายปีครับ
