id,username,date,time,place,tweet,hashtags,tag
1345695040689958912,jtr0031,2021-01-03,18:34:34,,ปิดจังหวัดเถอะค่ะ ยอมรับเถอะค่ะว่าคุมไม่อยู่,"['โควิดสมุทรสาคร', 'โควิดกรุงเทพ']",neg
1345693908437635072,kapookdotcom,2021-01-03,18:30:04,,สมุทรสาคร ยังอ่วมหนัก พบผู้ป่วย โควิด รายใหม่ พุ่ง ราย ในวันเดียว,"['โควิดสมุทรสาคร', 'โควิด19', 'โควิดวันนี้', 'covid19', 'kapook']",neg
1345693563825229824,kking05008090,2021-01-03,18:28:42,,เลือกตั้งครั้งหน้า เจอกันนะคะ พรรคกล้า,"['โควิดวันนี้', 'โควิดสมุทรสาคร']",neg
1345693019094224897,panpanlover,2021-01-03,18:26:32,,วันเดียวยอดผู้ติดเชื้อโควิด คน กุคนสมุทรสาครโดยกำเนิด ได้แต่บอกให้คนสมุทรสาครและตัวกุเองสู้ๆ ถ้ารัฐบาลมันหน้าสัส เราทำได้แค่ช่วยกัน,"['โควิดสมุทรสาคร', 'โควิด19']",pos
1345692568516923392,sxdz45,2021-01-03,18:24:44,,หมู่บ้านฉันมีโควิดแล้วตอนแรกเป็นไม่กี่ต.ในสมุทรสาครที่ไม่มีคนติดโควิด ตอนนี้มีแล้ว ;;ซึ่งบ้านเขาห่างจากกูไม่ถึงโล.. กูจะร้อง,['โควิดสมุทรสาคร'],pos
1345691957167755264,sj_jinsj,2021-01-03,18:22:18,,#โควิดสมุทรสาคร ตัวเลขล่าสุด แรงงานต่างชาติ ที่อยู่ในสมุทรสาคร ตัวเลขคร่าวๆกลมๆประมาณ แสนคน ขณะนี้ยังตรวจได้ไม่ถึง หมื่นคน... กูละสงสารหมอ พยาบาลมากเลย,"['โควิดสมุทรสาคร', 'โควิดสมุทรสาคร', 'โควิดวันนี้', 'โควิด', 'โควิดกรุงเทพ']",pos
1345691466987831298,karnsaman,2021-01-03,18:20:22,,ถ้ารัฐบาลตรวจ เชิงรุกมาตลอด ไม่กดตัวเลขให้เป็น คงเจอเชื้อเร็วและสถานการณ์น่าจะดีกว่านี้,"['โควิดสมุทรสาคร', 'โควิด', 'โควิดวันนี้']",pos
1345690469901107201,cv97895692,2021-01-03,18:16:24,,อภิปรสิทธิชน คนกันเองทั้งน้าน,"['โควิดสมุทรสาคร', 'โควิดวันนี้']",neg
1345689869620637696,jeweljewelv,2021-01-03,18:14:01,,มีคนรวยอันดับ ของโลก ก็ไม่เห็นจะช่วยอะไรประชาชนในประเทศเค้าได้เลย กอดสมบัติไว้แน่น แถมยังได้ภาษีงามๆ อย่างงอกเงย งอกงามมมม งามไส้,"['โควิดกรุงเทพ', 'โควิดสมุทรสาคร']",pos
1345689786212708355,bkksnow,2021-01-03,18:13:41,,นครนายกสั่งปิดสถานศึกษาทั้งหมดทั้งรัฐเอกชน ในนอกระบบรวมทั้งศูนย์พัฒนาเด็กเล็ก แต่ยกเว้นโรงเรียนนายร้อยฯและโรงเรียนเตรียมทหาร เป็นประเทศที่มีกลุ่มอภิสิทธิชนอยู่เหนือกม.และกฎเกณฑ์ต่างๆ เสมอ ไม่ต้องสงสัยว่าทำไมปัญหาต่างๆ จึงยากที่จะแก้ไขได้,"['โควิดกรุงเทพ', 'โควิด', 'โควิดสมุทรสาคร']",pos
1345688637845880834,baby_mochi0113,2021-01-03,18:09:07,,เมื่อไรคนที่รักอีตู่จะตาสว่างเสียทีวะ เมื่อไรคนคลั่งสถาบันจะตาสว่างวะ เราเห็นความช่วยเหลืออะไรจากพวกนี้บ้าง มันได้แต่ผลักภาระให้ปชช คิดถึงทักษิณ ป่านนี้เราคงได้คุณภาพชีวิตที่ดีกว่านี้,"['โควิดวันนี้', 'โควิด', 'โควิดสมุทรสาคร', 'โควิด19']",pos
1345688608578015233,ts79445563,2021-01-03,18:09:00,,ถ้ามีผู้นำฉลาด เรื่องการใช้ภาษีประชาชนโง่ๆแบบนี้...จะไม่เกิดขึ้นแน่นอน,"['ผู้นำโง่ตายห่ากันหมด', 'โควิดวันนี้', 'โควิดสมุทรสาคร', 'โควิด']",pos
1345687430364450816,magnifiqwear,2021-01-03,18:04:19,,฿คู่ ลทบ รับคนละครึ่ง สั่งของทางเดมได้เลยจ้า,"['ต่างหู', 'ต่างหูเกาหลี', 'ต่างหูแฟชั่น', 'sale', 'ถูกและดีบอกต่อ', 'คนละครึ่ง', 'น่ารัก', 'หวัดดีเบล', 'โควิดกรุงเทพ', 'สวย', 'โควิดสมุทรสาคร', 'โควิด19', 'covid19']",pos
1345686530585546752,kuaytuu,2021-01-03,18:00:45,,โถ ไอ้หน้าหี ที่มึงใช้อยู่ ไม่ใช่ภาษีของประชาชนหรอ นี่ปากหมอหรือปากหมาอ่ะ พวกมึงนั่นแหละ ภาระพวกกูอ่ะ,"['โควิดสมุทรสาคร', 'โควิด', 'รัฐบาลส้นตีน']",neg
1345686470460280833,nbt2hd_news,2021-01-03,18:00:30,,คำสั่ง จังหวัดสมุทรสาคร ฉบับที่ เรื่อง แนวทางการดำเนินการป้องกันและควบคุมโรคในโรงงานอุตสาหกรรมหรือสถานประกอบการ โดย ให้สถานพยาบาลปฎิบัติตามมาตรการของรัฐ เรื่อง การให้บริการรักษาผู้ป่วยโควิด,"['โควิด', 'สมุทรสาคร', 'โควิดวันนี้', 'โควิดสมุทรสาคร']",pos
1345686421063966720,ruchakornk,2021-01-03,18:00:19,,การเยียวยาประชาชนไม่ใช่ภาระภาษี แต่การทำงานของรัฐบาลที่ด้อยประสิทธิภาพขนาดนี้ต่างหากที่เป็นภาระภาษี ไม่คุ้มค่ากับเงินเดือนสูงๆ ที่ได้กัน,"['โควิดสมุทรสาคร', 'รัฐบาลส้นตีน', 'covid_19']",pos
1345685507095760897,princess0465,2021-01-03,17:56:41,,สมองหมา ปัญญาควายๆแบบพวกมึง จะหวงบัลลังก์ตั่งทองไว้หาพระแสงอะไร อ๋อ เงิน อำนาจมันหอมหวานสินะ ขณะที่ประชาชนปากกัดตีนถีบ แต่พวกมึงนั่งดูพวกกูลำบาก จิบไวน์ ชนแก้วกับพวกพ้องมึงอ่ะ กูขอสาปแช่งให้พวกมึงไม่ตายดี ตกนรกหมกไหม้ ไอ้เหี้ย,"['โควิดวันนี้', 'โควิดสมุทรสาคร', 'โควิด19', 'สถานการณ์โควิด']",pos
1345685505699061765,ts79445563,2021-01-03,17:56:40,,ยังอีก ยังอีกมึง ไอ้สัสตู่,"['โควิดวันนี้', 'โควิดสมุทรสาคร']",neg
1345685325545414656,anonymouscitiz9,2021-01-03,17:55:57,,จำนวนผู้ติดเชื้อพน.มีแววแตะหลักพัน รอปก.ศบค.ว่าจะมีมาตรการอะไรที่เป็นรูปธรรม มากกว่าโยนความผิดให้ปชช. ให้ปชช.รับผิดชอบร่วมกัน แล้วบอกว่าการเยียวยาเป็นภาระภาษีของปท.อีกไหม ภาษีที่จ่ายก็ภาษีกู แต่กูไม่ได้เหี้ยไรกลับมาเลยค่ะ อิสัส,"['โควิดสมุทรสาคร', 'โควิดวันนี้', 'โควิดกรุงเทพ', 'โควิด19']",pos
1345684288486789120,stikaluk,2021-01-03,17:51:50,,ขายกะเอารวยอะ พวกม็อบสามนิ้ว ที่ตลกคือไปเหมากุ้งจากคนในกลุ่มพวกตัวเองมา ฉลาดเนาะ เงินวนอยู่ในพวกเดียวกันเองนี่ล่ะ,"['ม็อบทุจริต', 'ม็อบย่างกุ้ง', 'ม็อบสามสลึง', 'โควิดสมุทรสาคร']",pos
1345684237995839489,babyscrystal,2021-01-03,17:51:38,,อ่าาาาา ชัดแล้ว ตอนแรกอธิบายแม่ไปว่า เค้าไม่ประกาศหรอกเพราะรัฐบาลไม่มีเงินมาเยียวยา แม่บอกว่าเห้ยย จะจริงหรอ เกินไปนะ... เป็นไงล่ะแม่ เชื่อหนูยัง ทองอ่ะได้ฤกษ์ขุดมาใช้อีกรอบนะ,"['โควิดสมุทรสาคร', 'โควิดวันนี้', 'โควิด', 'โควิดกรุงเทพ']",pos
1345684174355582976,doublea_space,2021-01-03,17:51:23,,ทำงานเสี่ยงติดเชื้อโควิดขนาดนี้ ข้าวอร่อยๆขนมดีๆจะไม่เข้าสนับสนุนเลยหรอ จจะให้ออกไปซื้อข้าวกินเองจะดีหรอคะ,"['โควิดสมุทรสาคร', 'covid19']",pos
1345684166520623104,brighttodayth,2021-01-03,17:51:21,,โควิดสมุทรสาคร ยังน่าห่วง ยอดผู้ติดเชื้อวันนี้ ทะลุเกินครึ่งพัน,"['โควิดสมุทรสาคร', 'โควิด19', 'โควิด', 'สมุทรสาคร', 'covid19']",neg
1345683882482417665,chertamnnry,2021-01-03,17:50:13,,จริงๆ ไวรัสมันควบคุมไม่ได้เพราะเราไม่สามารถเห็นเค้าด้วยตาเปล่า แต่เราสามารถป้องกันได้ ด้วยการให้ข้อมูลประชาชนโดยแท้จริง และบอกวิธีป้องกันอย่างถูกต้องค่ะอีสัด,"['โควิดวันนี้', 'โควิดสมุทรสาคร', 'โควิดกรุงเทพ']",pos
1345683032976461825,stikaluk,2021-01-03,17:46:51,,ปูเสื่อรอ วัคซีนลอตแรกของไทย จะมากุมพาที่จะถึงนี้,"['โควิดสมุทรสาคร', 'โควิดวันนี้']",pos
1345682092911333377,chayot_tv3,2021-01-03,17:43:07,,#โควิดสมุทรสาคร พบผู้ป่วยใหม่ ราย,"['โควิดสมุทรสาคร', 'โควิดวันนี้', 'covid19']",neg
1345681840028356609,apoopa,2021-01-03,17:42:06,,ตรวจไป พบเชื้อ โห.......ไม่อยากจะคิดเลยว่า หลังปีใหม่จะพุ่งขนาดไหน มันเริ่มเอาไม่อยู่แล้วนะ,['โควิดสมุทรสาคร'],pos
1345679942407704578,annapuod08,2021-01-03,17:34:34,,ใครอยู่พระราม จอมทอง ท่าพระ เอารถไปล้างที่ร้านเราได้นะคะ เป็น ล้างสีดูดฝุ่นเริ่มต้นที่ บาท ตอนนี้มีบริการพ่นฆ่าเชื้อโรคให้ด้วย สนใจสอบถามเข้ามาได้เลยนะคะ,"['โควิดกรุงเทพฯ', 'โควิด19', 'โควิดสมุทรสาคร', 'โควิดท่าพระ']",pos
1345673803808997377,tnnthailand,2021-01-03,17:10:10,,สมุทรสาคร พุ่งไม่หยุด ติดโควิดเพิ่ม ราย สะสม,"['โควิดสมุทรสาคร', 'covid_19', 'โควิด19', 'covid19', 'tnn', 'tnnthailand', 'tnnช่อง16', 'tnnonline']",neg
1345673604873109504,anonymouscitiz9,2021-01-03,17:09:23,,จำนวนตัวเลขผู้ติดเชื้อที่สมุทรสาคร คนวันนี้ทำไมศบค.ไม่เอามารายงานรวมกับ คนเมื่อตอนกลางวัน สมุทรสาครไม่ใช่จว.นึงของประเทศไทย แบบนี้เรียกจงใจปิดบังข้อมูลได้ไหม ศบค.ควรมีคำตอบเพราะถือว่าไม่โปร่งใสในการรายงานข้อมูล,"['โควิด19', 'โควิดวันนี้', 'โควิด', 'โควิดกรุงเทพ', 'โควิดสมุทรสาคร']",pos
1345671825980878848,sanooknews,2021-01-03,17:02:19,,#โควิดสมุทรสาคร กลับมาน่าห่วงอีกครั้ง วันนี้ ม.ค. พบผู้ติดเชื้อเพิ่ม คน ดันยอดรวม คน,['โควิดสมุทรสาคร'],pos
1345671212064591874,jeerapong_pra,2021-01-03,16:59:52,,สมุทรสาคร ยังวิกฤติ พบผู้ติดเชื้อโควิดรายใหม่ ราย,"['โควิด19', 'โควิดสมุทรสาคร', 'covid19', 'สถานการณ์โควิด19วันนี้']",neg
1345670260196667397,psppare,2021-01-03,16:56:06,,เอาอีกแล้ว แค่วันเดียวอีกแล้วอิพ่ออิแม่,['โควิดสมุทรสาคร'],neg
1345669850467770369,direct_zoowatch,2021-01-03,16:54:28,,วันนี้วันเดียว มกรา พบผู้ติดเชื้อรายใหม่ ราย มาจากการตรวจเชิงรุกเกือบสองพันราย ~ คนเจอ คน,['โควิดสมุทรสาคร'],pos
1345669710843506689,firedept33,2021-01-03,16:53:55,,เรียน ผู้บังคับบัญชา ขอรายงานสถานการณ์ผู้ติดเชื้อโควิด ที่กำลังรักษาตัวอยู่ของ,"['อำเภอกระทุ่มแบน', 'สมุทรสาคร', 'โควิดสมุทรสาคร']",pos
1345669358136135682,fm10750,2021-01-03,16:52:30,,เปิดไทม์ไลน์แจ้งเตือน สังเกตอาการ หลังหนุ่มวัย ปี จากสมุทรสาคร ไปเที่ยวปีใหม่ เขาค้อภูทับเบิก เพชรบูรณ์ เข้า รพ.เอกชน ตรวจพบติดเชื้อโควิด,['โควิดสมุทรสาคร'],neg
1345668616457359362,nk_pdp,2021-01-03,16:49:34,,ความรับผิดชอยต่อสังคมไม่มี ควรลาออกจากสังคมแล้วไปตายค่ะ อีเหี้ย,"['โควิดกรุงเทพ', 'โควิดสมุทรสาคร']",neg
1345668425473871873,traffic_1197,2021-01-03,16:48:48,,สมุทรสาครเลื่อนเปิดตลาดกุ้ง จนกว่าจะมีการเปลี่ยนแปลง,"['โควิดสมุทรสาคร', 'โควิดกรุงเทพ', 'covid19', 'โควิดวันนี้']",pos
1345668299275739136,ejannews,2021-01-03,16:48:18,,วันเดียวยอดพุ่ง ราย ผู้ติดเชื้อรายใหม่ สมุทรสาคร,"['โควิด19', 'โควิดสมุทรสาคร', 'อีจัน', 'ejannews', 'ข่าว']",neg
1345667529507627012,mono29news,2021-01-03,16:45:14,,เพจเฟซบุ๊ก สมุทรสาคร รายงานว่า จ.สมุทรสาคร พบผู้ติดเชื้อ โควิด เพิ่ม คน เป็นคนไทย คน แรงงานข้ามชาติ คน ทำให้ยอดผู้ป่วยสะสม เพิ่มเป็น คน หายป่วยแล้ว คน,"['สถานการณ์โควิด19วันนี้', 'โควิดสมุทรสาคร', 'mono29news']",neg
1345667478660157442,ktnewsonline,2021-01-03,16:45:02,,ด่วน สมุทรสาคร พบติดเชื้อโควิดเพิ่ม ล่าสุดบ่ายวันนี้ พุ่ง ราย,"['กรุงเทพธุรกิจ', 'กรุงเทพธุรกิจออนไลน์', 'สถานการณ์โควิดวันนี้', 'โควิด19', 'covid19', 'โควิด', 'โควิดวันนี้', 'โควิดสมุทรสาคร', 'โควิด19สมุทรสาคร']",neg
1345667470057607168,khaosodonline,2021-01-03,16:45:00,,สมุทรสาครเลื่อนเปิดตลาดกุ้ง,"['โควิด', 'โควิด19', 'โควิดวันนี้', 'โควิดสมุทรสาคร']",neg
1345667042964164608,jamiejamee,2021-01-03,16:43:18,,ดีจริงอะไีรจริง กระดาษหนานุ่มมากกกกก โดนน้ำไม่ขาดยุ้ย,"['โควิดกรุงเทพ', 'โควิด', 'โควิด19', 'โควิดสมุทรสาคร']",pos
1345663716688240640,nnthotnews,2021-01-03,16:30:05,,ศูนย์ จังหวัดสมุทรสาคร รายงานสถานการณ์การติดเชื้อ สมุทรสาคร เมื่อเวลา . น. พบผู้ป่วยรายใหม่ ราย โดยเป็นคนไทย ราย ต่างด้าว ราย,"['โควิด19', 'โควิดสมุทรสาคร']",neg
1345663362521210882,naewna_news,2021-01-03,16:28:41,,ด่วน สมุทรสาครพบผู้ป่วยโควิดพุ่ง รวมสะสมทะลุ ราย อ่านเพิ่มเติมที่นี่,"['โควิด19', 'โควิดสมุทรสาคร', 'โควิด', 'แนวหน้าออนไลน์']",neg
1345663189304786946,ittipat_tv,2021-01-03,16:28:00,,ติดเชื้อโควิด อีกระลอก มาจากโรงงาน สสจ.สมุทรสาคร เผย ผู้ติดเชื้อรายใหม่ ราย สมุทรสาคร มาจากตรวจเชิงรุกเเรงานต่างด้าว เกือบพันราย ในสถานประกอบการ โรงงานเขตเมือง จว.กำชับ ให้ผู้ประกอบการกักตัวไว้ไม่ให้ออกมาภายนอก,"['โควิดสมุทรสาคร', 'โควิด19', 'โควิดกรุงเทพ']",pos
1345662088996241408,joe_black317,2021-01-03,16:23:37,,ชมรมผู้ค้ากุ้งสมุทรสาคร ประกาศเลื่อนเปิดตลาดทะเลไทยออกไปแบบไม่มีกำหนด,"['โควิด19', 'โควิดวันนี้', 'โควิดสมุทรสาคร']",neg
1345661293840142336,bancha333,2021-01-03,16:20:28,,ชมรมผู้ค้ากุ้งสมุทรสาครประกาศด่วนที่สุด เลื่อนเปิดตลาดทะเลไทยออกไป ส่งผลให้ตลาดกุ้งทะเลไทยต้องเลื่อนการเปิดซื้อขายออกไปอย่างไม่มีกำหนด หรือจนกว่าจะมีการแจ้งให้ทราบ ทั้งนี้ ตลาดทะเลไทยมีกำหนดที่จะกลับมาเปิดตลาดในวันพรุ่งนี้ มค.หลังครบระยะเวลาสั่งปิดตลาด วัน,['โควิดสมุทรสาคร'],pos
1345660928679768064,jxrk0epr2y1ul6k,2021-01-03,16:19:01,,ซูเปอร์โพล ต้องถามประชาชนว่าใครบกพร่องทำให้เกิดโควิดรอบสอง ระหว่าง ประชาชน กับ รัฐบาล,"['โควิดสมุทรสาคร', 'โควิดระยอง']",neg
1345658930651754497,bankivxcii,2021-01-03,16:11:04,,โอ้ยยยยยย บ้านเกิดเมืองนอน ช้านนนน,"['โควิด19', 'โควิดสมุทรสาคร']",neg
1345658388751941632,kamekumi,2021-01-03,16:08:55,,#โควิดสมุทรสาคร เวลา น. . เรากลับมาช็อคกันอีกรอบ เมื่อบ่ายถึงกับขยี้ตา คิดว่าดูวันที่ผิดไป,['โควิดสมุทรสาคร'],neg
1345658386835066880,thaipost,2021-01-03,16:08:55,,สมุทรสาครพุ่งกระฉูด พบผู้ติดเชื้อโควิดรายใหม่ ราย ตรวจเชิงรุกต่างด้าว ราย,"['โควิด19', 'โควิดรอบ2', 'โควิดสมุทรสาคร']",neg
1345658169607876608,ejannews,2021-01-03,16:08:03,,สมุทรสาครยังน่าห่วง เพจ สมุทรสาคร อัพเดทยอดผู้ติดเชื้อวันนี้ ม.ค. เวลา . น. พบผู้ติดเชื้อ ราย ดันยอดสะสมไปที่ ราย,"['saveสทุทรสาคร', 'โควิดรอบสอง', 'คนไทยต้องรอด', 'สู้โควิด', 'โควิด19', 'โควิดสมุทรสาคร']",pos
1345657370026848256,thun_pptv,2021-01-03,16:04:52,,สมุทรสาครแถลง พบผู้ป่วยรายใหม่ คน มาจากการค้นหาเชิงรุก คน คนไทย คน ต่างชาติ คน ในโรงพยาบาล คน คนไทย คน ต่างชาติ คน,"['โควิดสมุทรสาคร', 'โควิด', 'โควิด19']",pos
1345656708094255110,chatlada_ch8,2021-01-03,16:02:14,,. ตลาดกุ้ง ทะเลไทย เลื่อนเปิดทำการซื้อขายออกไป จนกว่าจะมีการเปลี่ยนแปลง,"['โควิด', 'โควิดกรุงเทพ', 'โควิด19', 'covid19', 'โควิดสมุทรสาคร']",pos
1345656418951548928,chatlada_ch8,2021-01-03,16:01:06,,. พบเพิ่ม ราย สำนักงานสาธารณสุขสมุทรสาคร เผย ม.ค. พบผู้ป่วยโควิด เพิ่มขึ้น ราย จากการค้นหาเชิงรุก เป็นชาวไทย ราย ต่างด้าว ราย ผู้ป่วยที่มารพ.เอง ราย โดยเป็นชาวไทย ราย ต่างด้าว ราย รวมผู้ป่วยยืนยันยันสะสม ราย,"['โควิดสมุทรสาคร', 'โควิด19']",neg
1345656197341270016,chu_onlinenews,2021-01-03,16:00:13,,#โควิดสมุทรสาคร ตลาดกุ้ง ทะเลไทย เลื่อนการเปิดทำการซื้อขายออกไป จนกว่าจะมีการเปลี่ยนแปลง,"['โควิดสมุทรสาคร', 'โควิด', 'โควิดกรุงเทพ', 'โควิด19', 'covid19', 'โควิดระยอง', 'โควิดสมุทรสาคร', 'โควิดวันนี้']",pos
1345655563154202624,thairath_news,2021-01-03,15:57:41,,เพจเฟซบุ๊ก สมุทรสาคร อัปเดตสถานการณ์โควิด ในพื้นที่ จ.สมุทรสาคร เมื่อเวลา . น. ที่ผ่านมา พบผู้ป่วยรายใหม่สูงถึง ราย ⁣,"['โควิดสมุทรสาคร', 'โควิด19', 'ไทยรัฐออนไลน์', 'thairath']",pos
1345655182911131648,khunpjj,2021-01-03,15:56:11,,ได้อะไรกับภาษีที่เสียไปบ้าง,"['โควิด', 'covid19', 'โควิด19', 'โควิดกรุงเทพ', 'โควิดจันทบุรี', 'โควิดชลบุรี', 'โควิดระยอง', 'โควิดวันนี้', 'โควิดสมุทรสาคร']",pos
1345654412333649920,pnjh3014,2021-01-03,15:53:07,,ชอบความ ส่วนเชียงรายรักษาหายหมดแล้ว,"['โควิด19', 'โควิดกรุงเทพ', 'โควิดสมุทรสาคร']",pos
1345654345497362432,traffic_1197,2021-01-03,15:52:51,,ด่วน สมุทรสาคร เจอผู้ติดเชื้อโควิดรายใหม่ พุ่งอีก ราย ข้อมูลวันที่ มกราคม เวลา . น. ผู้ป่วยรายใหม่ ราย คนไทย ราย แรงงานต่างชาติ ราย รวมผู้ป่วยสะสม ราย ที่มา สสจ.สมุทรสาคร,"['covid19', 'โควิด19', 'โควิดสมุทรสาคร']",neg
1345654106698911747,rdnews_online,2021-01-03,15:51:54,,ด่วน สมุทรสาคร เจอผู้ติดเชื้อโควิดรายใหม่ พุ่งอีก ราย ข้อมูล มกราคม เวลา . น. ผู้ป่วยรายใหม่ ราย คนไทย ราย แรงงานต่างชาติ ราย รวมผู้ป่วยสะสม ราย ที่มา สสจ.สมุทรสาคร,"['โควิด', 'โควิด19', 'โควิดสมุทรสาคร']",neg
1345653347634692098,khaosodonline,2021-01-03,15:48:53,,สมุทรสาคร เจอบิ๊กล็อต พบผู้ป่วย,"['โควิด', 'โควิด19', 'โควิดสมุทรสาคร', 'โควิดวันนี้']",pos
1345651968245579776,newname91,2021-01-03,15:43:24,,สมุทรสาคร + ราย วันที่ มค. เวลา . น. จะช็อค ขอบคุณ เพจ . เสกสม แจ้งจิต,"['โควิด19', 'โควิดสมุทรสาคร']",pos
1345650623086116864,dailynewstwit,2021-01-03,15:38:04,,สมุทรสาคร พบผู้ป่วยโควิดรายใหม่ ราย ยอดสะสมพุ่ง ราย,"['โควิดสมุทรสาคร', 'โควิด', 'โควิดวันนี้', 'เดลินิวส์']",neg
1345650416428584960,ittipat_tv,2021-01-03,15:37:14,,นายจีรศักดิ์ วรสุนทโรสถ รองนายแพทย์สาธารณสุข สมุทรสาคร เผย ผู้ว่าฯสมุทรสาคร ที่ติดโควิด อาการดีขึ้น,"['โควิด19', 'โควิดสมุทรสาคร']",pos
1345649558454300672,jeeraporn_pptv,2021-01-03,15:33:50,,#โควิดสมุทรสาคร พบผู้ติดเชื้อ,"['โควิดสมุทรสาคร', 'โควิด19', 'โควิด', 'โควิดกรุงเทพ', 'covid19', 'โควิดระยอง', 'โควิดวันนี้']",neg
1345649254379835392,springnews_tv,2021-01-03,15:32:37,,สมุทรสาคร พบผู้ป่วยโควิด รายใหม่ เพิ่ม ราย ป่วยยืนยันสะสม ราย .,"['spring', 'breakingnews', 'covid_19', 'โควิด19', 'โควิดสมุทรสาคร']",neg
1345648850522963968,tnnthailand,2021-01-03,15:31:01,,กรมขนส่งฯ งดการอบรมทดสอบใบขับขี่เป็นการชั่วคราว เลี่ยงโควิด รอบใหม่แพร่กระจาย,"['โควิดกรุงเทพ', 'โควิดสมุทรสาคร', 'โควิดวันนี้', 'covid_19', 'โควิด19', 'covid19', 'tnn', 'tnnthailand', 'tnnช่อง16', 'tnnonline']",neg
1345648719790624768,jeeraporn_pptv,2021-01-03,15:30:30,,. น. ตลาดกุ้ง ทะเลไทย เลื่อนเปิดไม่มีกำหนดเนื่องจากสถานการณ์,"['covid19', 'โควิดกรุงเทพ', 'โควิดสมุทรสาคร']",pos
1345644342950600704,springnews_tv,2021-01-03,15:13:06,,เพชรบูรณ์ เผยไทม์ไลน์ หนุ่ม ปี จ.สมุทรสาคร กับเพื่อน คน ไปเคาท์ดาวน์ ที่ ภูทับเบิก ระหว่างเดินทางเริ่มป่วย แต่คิดว่าเป็น ภูมิแพ้ แวะเที่ยว วัดพระธาตุซ่อนแก้ว และพักที่ อาขื้อ รีสอร์ท,"['โควิดกรุงเทพ', 'โควิด19', 'โควิดสมุทรสาคร']",pos
1345642409191907328,bukgu,2021-01-03,15:05:25,,ด่านบางด่านก็แค่มีไว้ให้รู้ว่ามี มีไว้เบิกเบี้ยเลี้ยง,['โควิดสมุทรสาคร'],pos
1345642401981841408,pinkuhouse_,2021-01-03,15:05:24,,สีฟ้ายกลัง ฿ รวมส่ง สีดำยกลัง ฿ รวมส่ง ปลีก ฟ้า ฿ ดำ ฿ งานหนา ชั้นอย่างดี,"['โควิด19', 'โควิดกรุงเทพ', 'covidー19', 'โควิดวันนี้', 'โควิดสมุทรสาคร', 'โควิดสมุทรปราการ', 'ตลาดนัดnct', 'ตลาดนัดบังทัน', 'ส่งต่อเสื้อผ้า', 'ส่งต่อ', 'เสื้อผ้ามือสอง', 'รีวิวเซเว่น', 'ripไอดอ', 'โบ๊ะบ๊ะแฟมิลี่']",pos
1345634946052882434,kapookdotcom,2021-01-03,14:35:46,,แบบนี้ก็มีด้วย หนุ่มสมุทรสาคร ตรวจเจอเชื้อโควิด แต่ไม่เชื่อผลตรวจ ทั้ง ๆ ที่ตัวเองก็มีอาการ,"['โควิดสมุทรสาคร', 'โควิด19', 'โควิดวันนี้', 'covid19', 'kapook']",pos
1345628393774039042,bunsili,2021-01-03,14:09:44,,ชอบมากเลยอะ...โครงการนี้...อยากให้มีอีก ก ก ก ก ก....,"['คนละครึ่ง', 'สู้โควิดด้วยกัน', 'โควิด19', 'covid19', 'โควิดสมุทรสาคร', 'โควิดวันนี้', 'โควิดกรุงเทพ', 'กําลังใจ', 'กําลังใจให้เธอ']",pos
1345627993096376321,chankondeaw,2021-01-03,14:08:08,,ไวรัสโควิดสายพันธุ์อังกฤษ กลายพันธุ์ ตอนนี้เข้าไทยแล้ววว,"['ทำเป็นของนำเข้าเลยนะ', 'โควิดกรุงเทพ', 'โควิด19', 'โควิทวันนี้', 'โควิดสมุทรสาคร', 'โควิดกลายพันธุ์']",pos
1345627210468626432,bunsili,2021-01-03,14:05:02,,ขอให้ท่านหายป่วยเร็ว ๆ ๆ ๆ นะ...และขอบคุณที่ท่านช่วยดูแลพวกเราอีกอ่ะ....,"['สู้โควิดด้วยกัน', 'โควิด19', 'covid19', 'โควิดสมุทรสาคร', 'โควิดวันนี้', 'โควิดกรุงเทพ', 'ปีใหม่2564', 'กําลังใจ']",pos
1345627123604570113,nnng46646874,2021-01-03,14:04:41,,ตามหาคนสนใจ ดูแลสุขภาพ ลดน้ำหนัก คุณแม่หลังคลอด ดูแลผิวพรรณ ปรับฮอร์โมนเพศ เบาหวาน ไทรอยด์ สะเก็ดเงิน ภูมิแพ้ ฟื้นฟูร่างกาย ลดการเกิดไขมันพวกตับ ชะลอวัย สนใจปรึกษาสอบถาม การดูแลตลอดโปรแกรม,"['ฟีลแฟนแต่ไม่ใช่ไอดอล', 'โควิดสมุทรสาคร', 'bkxbambam']",pos
1345627025319497728,bunsili,2021-01-03,14:04:18,,ขอให้ท่านหายป่วยเร็ว ๆ ๆ ๆ นะ...และขอบคุณที่ท่านช่วยดูแลพวกเราอ่ะ,"['สู้โควิดด้วยกัน', 'โควิด19', 'covid19', 'โควิดสมุทรสาคร', 'โควิดวันนี้', 'โควิดกรุงเทพ', 'ปีใหม่2564', 'กําลังใจ', 'กําลังใจให้เธอ']",pos
